gridnumber,capital,Portfolio[0 0 00],Portfolio[0 0 01],Portfolio[0 0 02],Portfolio[0 0 10],Portfolio[0 0 11],Portfolio[0 0 12],Portfolio[0 0 20],Portfolio[0 0 21],Portfolio[0 0 22],Portfolio[0 1 00],Portfolio[0 1 01],Portfolio[0 1 02],Portfolio[0 1 10],Portfolio[0 1 11],Portfolio[0 1 12],Portfolio[0 1 20],Portfolio[0 1 21],Portfolio[0 1 22],Portfolio[0 2 00],Portfolio[0 2 01],Portfolio[0 2 02],Portfolio[0 2 10],Portfolio[0 2 11],Portfolio[0 2 12],Portfolio[0 2 20],Portfolio[0 2 21],Portfolio[0 2 22],Portfolio[1 0 00],Portfolio[1 0 01],Portfolio[1 0 02],Portfolio[1 0 10],Portfolio[1 0 11],Portfolio[1 0 12],Portfolio[1 0 20],Portfolio[1 0 21],Portfolio[1 0 22],Portfolio[1 1 00],Portfolio[1 1 01],Portfolio[1 1 02],Portfolio[1 1 10],Portfolio[1 1 11],Portfolio[1 1 12],Portfolio[1 1 20],Portfolio[1 1 21],Portfolio[1 1 22],Portfolio[1 2 00],Portfolio[1 2 01],Portfolio[1 2 02],Portfolio[1 2 10],Portfolio[1 2 11],Portfolio[1 2 12],Portfolio[1 2 20],Portfolio[1 2 21],Portfolio[1 2 22],Portfolio[2 0 00],Portfolio[2 0 01],Portfolio[2 0 02],Portfolio[2 0 10],Portfolio[2 0 11],Portfolio[2 0 12],Portfolio[2 0 20],Portfolio[2 0 21],Portfolio[2 0 22],Portfolio[2 1 00],Portfolio[2 1 01],Portfolio[2 1 02],Portfolio[2 1 10],Portfolio[2 1 11],Portfolio[2 1 12],Portfolio[2 1 20],Portfolio[2 1 21],Portfolio[2 1 22],Portfolio[2 2 00],Portfolio[2 2 01],Portfolio[2 2 02],Portfolio[2 2 10],Portfolio[2 2 11],Portfolio[2 2 12],Portfolio[2 2 20],Portfolio[2 2 21],Portfolio[2 2 22]
57,10.2725,0,0,0,0.54,0.27,0,0.75,0.74,0.54,0,0,0,0.54,0.27,0,0.75,0.74,0.54,0,0,0,0.54,0.27,0,0.75,0.74,0.54,0,0,0,0.54,0.27,0,0.75,0.74,0.54,0,0,0,0.54,0.27,0,0.75,0.74,0.54,0,0,0,0.54,0.27,0,0.75,0.74,0.54,0,0,0,0.54,0.27,0,0.75,0.74,0.54,0,0,0,0.54,0.27,0,0.75,0.74,0.54,0,0,0,0.54,0.27,0,0.75,0.74,0.54
58,10.6974,0,0,0,0.54,0.26,0,0.74,0.74,0.54,0,0,0,0.54,0.26,0,0.74,0.74,0.54,0,0,0,0.54,0.26,0,0.74,0.74,0.54,0,0,0,0.54,0.26,0,0.74,0.74,0.54,0,0,0,0.54,0.26,0,0.74,0.74,0.54,0,0,0,0.54,0.26,0,0.74,0.74,0.54,0,0,0,0.54,0.26,0,0.74,0.74,0.54,0,0,0,0.54,0.26,0,0.74,0.74,0.54,0,0,0,0.54,0.26,0,0.74,0.74,0.54
59,11.1374,0,0,0,0.54,0.26,0,0.74,0.74,0.54,0,0,0,0.54,0.26,0,0.74,0.74,0.54,0,0,0,0.54,0.26,0,0.74,0.74,0.54,0,0,0,0.54,0.26,0,0.74,0.74,0.54,0,0,0,0.54,0.26,0,0.74,0.74,0.54,0,0,0,0.54,0.26,0,0.74,0.74,0.54,0,0,0,0.54,0.26,0,0.74,0.74,0.54,0,0,0,0.54,0.26,0,0.74,0.74,0.54,0,0,0,0.54,0.26,0,0.74,0.74,0.54
60,11.5933,0,0,0,0.54,0.25,0,0.73,0.73,0.54,0,0,0,0.54,0.25,0,0.73,0.73,0.54,0,0,0,0.54,0.25,0,0.73,0.73,0.54,0,0,0,0.54,0.25,0,0.73,0.73,0.54,0,0,0,0.54,0.25,0,0.73,0.73,0.54,0,0,0,0.54,0.25,0,0.73,0.73,0.54,0,0,0,0.54,0.25,0,0.73,0.73,0.54,0,0,0,0.54,0.25,0,0.73,0.73,0.54,0,0,0,0.54,0.25,0,0.73,0.73,0.54
61,12.0654,0,0,0,0.54,0.25,0,0.73,0.73,0.54,0,0,0,0.54,0.25,0,0.73,0.73,0.54,0,0,0,0.54,0.25,0,0.73,0.73,0.54,0,0,0,0.54,0.25,0,0.73,0.73,0.54,0,0,0,0.54,0.25,0,0.73,0.73,0.54,0,0,0,0.54,0.25,0,0.73,0.73,0.54,0,0,0,0.54,0.25,0,0.73,0.73,0.54,0,0,0,0.54,0.25,0,0.73,0.73,0.54,0,0,0,0.54,0.25,0,0.73,0.73,0.54
62,12.5545,0,0,0,0.54,0.24,0,0.73,0.73,0.54,0,0,0,0.54,0.24,0,0.73,0.73,0.54,0,0,0,0.54,0.24,0,0.73,0.73,0.54,0,0,0,0.54,0.24,0,0.73,0.73,0.54,0,0,0,0.54,0.24,0,0.73,0.73,0.54,0,0,0,0.54,0.24,0,0.73,0.73,0.54,0,0,0,0.54,0.24,0,0.73,0.73,0.54,0,0,0,0.54,0.24,0,0.73,0.73,0.54,0,0,0,0.54,0.24,0,0.73,0.73,0.54
63,13.061,0,0,0,0.54,0.24,0,0.73,0.69,0.54,0,0,0,0.54,0.24,0,0.73,0.69,0.54,0,0,0,0.54,0.24,0,0.73,0.69,0.54,0,0,0,0.54,0.24,0,0.73,0.69,0.54,0,0,0,0.54,0.24,0,0.73,0.69,0.54,0,0,0,0.54,0.24,0,0.73,0.69,0.54,0,0,0,0.54,0.24,0,0.73,0.69,0.54,0,0,0,0.54,0.24,0,0.73,0.69,0.54,0,0,0,0.54,0.24,0,0.73,0.69,0.54
64,13.5857,0,0,0,0.53,0.23,0,0.68,0.65,0.54,0,0,0,0.53,0.23,0,0.68,0.65,0.54,0,0,0,0.53,0.23,0,0.68,0.65,0.54,0,0,0,0.53,0.23,0,0.68,0.65,0.54,0,0,0,0.53,0.23,0,0.68,0.65,0.54,0,0,0,0.53,0.23,0,0.68,0.65,0.54,0,0,0,0.53,0.23,0,0.68,0.65,0.54,0,0,0,0.53,0.23,0,0.68,0.65,0.54,0,0,0,0.53,0.23,0,0.68,0.65,0.54
65,14.1292,0,0,0,0.49,0.23,0,0.64,0.63,0.54,0,0,0,0.49,0.23,0,0.64,0.63,0.54,0,0,0,0.49,0.23,0,0.64,0.63,0.54,0,0,0,0.49,0.23,0,0.64,0.63,0.54,0,0,0,0.49,0.23,0,0.64,0.63,0.54,0,0,0,0.49,0.23,0,0.64,0.63,0.54,0,0,0,0.49,0.23,0,0.64,0.63,0.54,0,0,0,0.49,0.23,0,0.64,0.63,0.54,0,0,0,0.49,0.23,0,0.64,0.63,0.54
66,14.6921,0,0,0,0.46,0.22,0,0.62,0.61,0.53,0,0,0,0.46,0.22,0,0.62,0.61,0.53,0,0,0,0.46,0.22,0,0.62,0.61,0.53,0,0,0,0.46,0.22,0,0.62,0.61,0.53,0,0,0,0.46,0.22,0,0.62,0.61,0.53,0,0,0,0.46,0.22,0,0.62,0.61,0.53,0,0,0,0.46,0.22,0,0.62,0.61,0.53,0,0,0,0.46,0.22,0,0.62,0.61,0.53,0,0,0,0.46,0.22,0,0.62,0.61,0.53
67,15.2751,0,0,0,0.44,0.22,0,0.6,0.6,0.49,0,0,0,0.44,0.22,0,0.6,0.6,0.49,0,0,0,0.44,0.22,0,0.6,0.6,0.49,0,0,0,0.44,0.22,0,0.6,0.6,0.49,0,0,0,0.44,0.22,0,0.6,0.6,0.49,0,0,0,0.44,0.22,0,0.6,0.6,0.49,0,0,0,0.44,0.22,0,0.6,0.6,0.49,0,0,0,0.44,0.22,0,0.6,0.6,0.49,0,0,0,0.44,0.22,0,0.6,0.6,0.49
68,15.879,0,0,0,0.43,0.21,0,0.59,0.59,0.45,0,0,0,0.43,0.21,0,0.59,0.59,0.45,0,0,0,0.43,0.21,0,0.59,0.59,0.45,0,0,0,0.43,0.21,0,0.59,0.59,0.45,0,0,0,0.43,0.21,0,0.59,0.59,0.45,0,0,0,0.43,0.21,0,0.59,0.59,0.45,0,0,0,0.43,0.21,0,0.59,0.59,0.45,0,0,0,0.43,0.21,0,0.59,0.59,0.45,0,0,0,0.43,0.21,0,0.59,0.59,0.45
69,16.5045,0,0,0,0.41,0.21,0,0.59,0.59,0.44,0,0,0,0.41,0.21,0,0.59,0.59,0.44,0,0,0,0.41,0.21,0,0.59,0.59,0.44,0,0,0,0.41,0.21,0,0.59,0.59,0.44,0,0,0,0.41,0.21,0,0.59,0.59,0.44,0,0,0,0.41,0.21,0,0.59,0.59,0.44,0,0,0,0.41,0.21,0,0.59,0.59,0.44,0,0,0,0.41,0.21,0,0.59,0.59,0.44,0,0,0,0.41,0.21,0,0.59,0.59,0.44
70,17.1525,0,0,0,0.41,0.21,0,0.58,0.58,0.42,0,0,0,0.41,0.21,0,0.58,0.58,0.42,0,0,0,0.41,0.21,0,0.58,0.58,0.42,0,0,0,0.41,0.21,0,0.58,0.58,0.42,0,0,0,0.41,0.21,0,0.58,0.58,0.42,0,0,0,0.41,0.21,0,0.58,0.58,0.42,0,0,0,0.41,0.21,0,0.58,0.58,0.42,0,0,0,0.41,0.21,0,0.58,0.58,0.42,0,0,0,0.41,0.21,0,0.58,0.58,0.42
71,17.8236,0,0,0,0.4,0.2,0,0.58,0.58,0.41,0,0,0,0.4,0.2,0,0.58,0.58,0.41,0,0,0,0.4,0.2,0,0.58,0.58,0.41,0,0,0,0.4,0.2,0,0.58,0.58,0.41,0,0,0,0.4,0.2,0,0.58,0.58,0.41,0,0,0,0.4,0.2,0,0.58,0.58,0.41,0,0,0,0.4,0.2,0,0.58,0.58,0.41,0,0,0,0.4,0.2,0,0.58,0.58,0.41,0,0,0,0.4,0.2,0,0.58,0.58,0.41
72,18.5187,0,0,0,0.4,0.2,0,0.58,0.57,0.4,0,0,0,0.4,0.2,0,0.58,0.57,0.4,0,0,0,0.4,0.2,0,0.58,0.57,0.4,0,0,0,0.4,0.2,0,0.58,0.57,0.4,0,0,0,0.4,0.2,0,0.58,0.57,0.4,0,0,0,0.4,0.2,0,0.58,0.57,0.4,0,0,0,0.4,0.2,0,0.58,0.57,0.4,0,0,0,0.4,0.2,0,0.58,0.57,0.4,0,0,0,0.4,0.2,0,0.58,0.57,0.4
73,19.2387,0,0,0,0.39,0.2,0,0.57,0.57,0.39,0,0,0,0.39,0.2,0,0.57,0.57,0.39,0,0,0,0.39,0.2,0,0.57,0.57,0.39,0,0,0,0.39,0.2,0,0.57,0.57,0.39,0,0,0,0.39,0.2,0,0.57,0.57,0.39,0,0,0,0.39,0.2,0,0.57,0.57,0.39,0,0,0,0.39,0.2,0,0.57,0.57,0.39,0,0,0,0.39,0.2,0,0.57,0.57,0.39,0,0,0,0.39,0.2,0,0.57,0.57,0.39
74,19.9844,0,0,0,0.39,0.19,0,0.57,0.57,0.39,0,0,0,0.39,0.19,0,0.57,0.57,0.39,0,0,0,0.39,0.19,0,0.57,0.57,0.39,0,0,0,0.39,0.19,0,0.57,0.57,0.39,0,0,0,0.39,0.19,0,0.57,0.57,0.39,0,0,0,0.39,0.19,0,0.57,0.57,0.39,0,0,0,0.39,0.19,0,0.57,0.57,0.39,0,0,0,0.39,0.19,0,0.57,0.57,0.39,0,0,0,0.39,0.19,0,0.57,0.57,0.39
75,20.7569,0,0,0,0.38,0.19,0,0.57,0.56,0.38,0,0,0,0.38,0.19,0,0.57,0.56,0.38,0,0,0,0.38,0.19,0,0.57,0.56,0.38,0,0,0,0.38,0.19,0,0.57,0.56,0.38,0,0,0,0.38,0.19,0,0.57,0.56,0.38,0,0,0,0.38,0.19,0,0.57,0.56,0.38,0,0,0,0.38,0.19,0,0.57,0.56,0.38,0,0,0,0.38,0.19,0,0.57,0.56,0.38,0,0,0,0.38,0.19,0,0.57,0.56,0.38
76,21.557,0,0,0,0.38,0.19,0,0.56,0.56,0.38,0,0,0,0.38,0.19,0,0.56,0.56,0.38,0,0,0,0.38,0.19,0,0.56,0.56,0.38,0,0,0,0.38,0.19,0,0.56,0.56,0.38,0,0,0,0.38,0.19,0,0.56,0.56,0.38,0,0,0,0.38,0.19,0,0.56,0.56,0.38,0,0,0,0.38,0.19,0,0.56,0.56,0.38,0,0,0,0.38,0.19,0,0.56,0.56,0.38,0,0,0,0.38,0.19,0,0.56,0.56,0.38
77,22.3857,0,0,0,0.38,0.19,0,0.56,0.56,0.38,0,0,0,0.38,0.19,0,0.56,0.56,0.38,0,0,0,0.38,0.19,0,0.56,0.56,0.38,0,0,0,0.38,0.19,0,0.56,0.56,0.38,0,0,0,0.38,0.19,0,0.56,0.56,0.38,0,0,0,0.38,0.19,0,0.56,0.56,0.38,0,0,0,0.38,0.19,0,0.56,0.56,0.38,0,0,0,0.38,0.19,0,0.56,0.56,0.38,0,0,0,0.38,0.19,0,0.56,0.56,0.38
78,23.2441,0,0,0,0.38,0.19,0,0.56,0.56,0.38,0,0,0,0.38,0.19,0,0.56,0.56,0.38,0,0,0,0.38,0.19,0,0.56,0.56,0.38,0,0,0,0.38,0.19,0,0.56,0.56,0.38,0,0,0,0.38,0.19,0,0.56,0.56,0.38,0,0,0,0.38,0.19,0,0.56,0.56,0.38,0,0,0,0.38,0.19,0,0.56,0.56,0.38,0,0,0,0.38,0.19,0,0.56,0.56,0.38,0,0,0,0.38,0.19,0,0.56,0.56,0.38
79,24.1332,0,0,0,0.37,0.18,0,0.56,0.56,0.37,0,0,0,0.37,0.18,0,0.56,0.56,0.37,0,0,0,0.37,0.18,0,0.56,0.56,0.37,0,0,0,0.37,0.18,0,0.56,0.56,0.37,0,0,0,0.37,0.18,0,0.56,0.56,0.37,0,0,0,0.37,0.18,0,0.56,0.56,0.37,0,0,0,0.37,0.18,0,0.56,0.56,0.37,0,0,0,0.37,0.18,0,0.56,0.56,0.37,0,0,0,0.37,0.18,0,0.56,0.56,0.37
80,25.0541,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37
81,26.008,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37
82,26.996,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37
83,28.0193,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37
84,29.0793,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37,0,0,0,0.37,0.18,0,0.55,0.55,0.37
85,30.1773,0,0,0,0.37,0.18,0,0.54,0.54,0.37,0,0,0,0.37,0.18,0,0.54,0.54,0.37,0,0,0,0.37,0.18,0,0.54,0.54,0.37,0,0,0,0.37,0.18,0,0.54,0.54,0.37,0,0,0,0.37,0.18,0,0.54,0.54,0.37,0,0,0,0.37,0.18,0,0.54,0.54,0.37,0,0,0,0.37,0.18,0,0.54,0.54,0.37,0,0,0,0.37,0.18,0,0.54,0.54,0.37,0,0,0,0.37,0.18,0,0.54,0.54,0.37
86,31.3145,0,0,0,0.37,0.18,0,0.54,0.54,0.37,0,0,0,0.37,0.18,0,0.54,0.54,0.37,0,0,0,0.37,0.18,0,0.54,0.54,0.37,0,0,0,0.37,0.18,0,0.54,0.54,0.37,0,0,0,0.37,0.18,0,0.54,0.54,0.37,0,0,0,0.37,0.18,0,0.54,0.54,0.37,0,0,0,0.37,0.18,0,0.54,0.54,0.37,0,0,0,0.37,0.18,0,0.54,0.54,0.37,0,0,0,0.37,0.18,0,0.54,0.54,0.37
87,32.4924,0,0,0,0.37,0.18,0,0.54,0.54,0.37,0,0,0,0.37,0.18,0,0.54,0.54,0.37,0,0,0,0.37,0.18,0,0.54,0.54,0.37,0,0,0,0.37,0.18,0,0.54,0.54,0.37,0,0,0,0.37,0.18,0,0.54,0.54,0.37,0,0,0,0.37,0.18,0,0.54,0.54,0.37,0,0,0,0.37,0.18,0,0.54,0.54,0.37,0,0,0,0.37,0.18,0,0.54,0.54,0.37,0,0,0,0.37,0.18,0,0.54,0.54,0.37
88,33.7125,0,0,0,0.36,0.18,0,0.54,0.54,0.37,0,0,0,0.36,0.18,0,0.54,0.54,0.37,0,0,0,0.36,0.18,0,0.54,0.54,0.37,0,0,0,0.36,0.18,0,0.54,0.54,0.37,0,0,0,0.36,0.18,0,0.54,0.54,0.37,0,0,0,0.36,0.18,0,0.54,0.54,0.37,0,0,0,0.36,0.18,0,0.54,0.54,0.37,0,0,0,0.36,0.18,0,0.54,0.54,0.37,0,0,0,0.36,0.18,0,0.54,0.54,0.37
89,34.9762,0,0,0,0.36,0.18,0,0.53,0.53,0.36,0,0,0,0.36,0.18,0,0.53,0.53,0.36,0,0,0,0.36,0.18,0,0.53,0.53,0.36,0,0,0,0.36,0.18,0,0.53,0.53,0.36,0,0,0,0.36,0.18,0,0.53,0.53,0.36,0,0,0,0.36,0.18,0,0.53,0.53,0.36,0,0,0,0.36,0.18,0,0.53,0.53,0.36,0,0,0,0.36,0.18,0,0.53,0.53,0.36,0,0,0,0.36,0.18,0,0.53,0.53,0.36
90,36.2852,0,0,0,0.36,0.18,0,0.53,0.53,0.36,0,0,0,0.36,0.18,0,0.53,0.53,0.36,0,0,0,0.36,0.18,0,0.53,0.53,0.36,0,0,0,0.36,0.18,0,0.53,0.53,0.36,0,0,0,0.36,0.18,0,0.53,0.53,0.36,0,0,0,0.36,0.18,0,0.53,0.53,0.36,0,0,0,0.36,0.18,0,0.53,0.53,0.36,0,0,0,0.36,0.18,0,0.53,0.53,0.36,0,0,0,0.36,0.18,0,0.53,0.53,0.36
91,37.641,0,0,0,0.36,0.18,0,0.53,0.4,0.36,0,0,0,0.36,0.18,0,0.53,0.4,0.36,0,0,0,0.36,0.18,0,0.53,0.4,0.36,0,0,0,0.36,0.18,0,0.53,0.4,0.36,0,0,0,0.36,0.18,0,0.53,0.4,0.36,0,0,0,0.36,0.18,0,0.53,0.4,0.36,0,0,0,0.36,0.18,0,0.53,0.4,0.36,0,0,0,0.36,0.18,0,0.53,0.4,0.36,0,0,0,0.36,0.18,0,0.53,0.4,0.36
92,39.0453,0,0,0,0.36,0.18,0,0.4,0.4,0.36,0,0,0,0.36,0.18,0,0.4,0.4,0.36,0,0,0,0.36,0.18,0,0.4,0.4,0.36,0,0,0,0.36,0.18,0,0.4,0.4,0.36,0,0,0,0.36,0.18,0,0.4,0.4,0.36,0,0,0,0.36,0.18,0,0.4,0.4,0.36,0,0,0,0.36,0.18,0,0.4,0.4,0.36,0,0,0,0.36,0.18,0,0.4,0.4,0.36,0,0,0,0.36,0.18,0,0.4,0.4,0.36
93,40.4999,0,0,0,0.35,0.18,0,0.4,0.39,0.36,0,0,0,0.35,0.18,0,0.4,0.39,0.36,0,0,0,0.35,0.18,0,0.4,0.39,0.36,0,0,0,0.35,0.18,0,0.4,0.39,0.36,0,0,0,0.35,0.18,0,0.4,0.39,0.36,0,0,0,0.35,0.18,0,0.4,0.39,0.36,0,0,0,0.35,0.18,0,0.4,0.39,0.36,0,0,0,0.35,0.18,0,0.4,0.39,0.36,0,0,0,0.35,0.18,0,0.4,0.39,0.36
94,42.0065,0,0,0,0.35,0.18,0.01,0.4,0.39,0.35,0,0,0,0.35,0.18,0.01,0.4,0.39,0.35,0,0,0,0.35,0.18,0.01,0.4,0.39,0.35,0,0,0,0.35,0.18,0.01,0.4,0.39,0.35,0,0,0,0.35,0.18,0.01,0.4,0.39,0.35,0,0,0,0.35,0.18,0.01,0.4,0.39,0.35,0,0,0,0.35,0.18,0.01,0.4,0.39,0.35,0,0,0,0.35,0.18,0.01,0.4,0.39,0.35,0,0,0,0.35,0.18,0.01,0.4,0.39,0.35
95,43.5671,0,0,0,0.35,0.18,0.01,0.39,0.39,0.35,0,0,0,0.35,0.18,0.01,0.39,0.39,0.35,0,0,0,0.35,0.18,0.01,0.39,0.39,0.35,0,0,0,0.35,0.18,0.01,0.39,0.39,0.35,0,0,0,0.35,0.18,0.01,0.39,0.39,0.35,0,0,0,0.35,0.18,0.01,0.39,0.39,0.35,0,0,0,0.35,0.18,0.01,0.39,0.39,0.35,0,0,0,0.35,0.18,0.01,0.39,0.39,0.35,0,0,0,0.35,0.18,0.01,0.39,0.39,0.35
96,45.1835,0.01,0,0,0.35,0.18,0.01,0.39,0.39,0.35,0.01,0,0,0.35,0.18,0.01,0.39,0.39,0.35,0.01,0,0,0.35,0.18,0.01,0.39,0.39,0.35,0.01,0,0,0.35,0.18,0.01,0.39,0.39,0.35,0.01,0,0,0.35,0.18,0.01,0.39,0.39,0.35,0.01,0,0,0.35,0.18,0.01,0.39,0.39,0.35,0.01,0,0,0.35,0.18,0.01,0.39,0.39,0.35,0.01,0,0,0.35,0.18,0.01,0.39,0.39,0.35,0.01,0,0,0.35,0.18,0.01,0.39,0.39,0.35
97,46.8577,0.01,0,0,0.35,0.18,0.01,0.39,0.39,0.35,0.01,0,0,0.35,0.18,0.01,0.39,0.39,0.35,0.01,0,0,0.35,0.18,0.01,0.39,0.39,0.35,0.01,0,0,0.35,0.18,0.01,0.39,0.39,0.35,0.01,0,0,0.35,0.18,0.01,0.39,0.39,0.35,0.01,0,0,0.35,0.18,0.01,0.39,0.39,0.35,0.01,0,0,0.35,0.18,0.01,0.39,0.39,0.35,0.01,0,0,0.35,0.18,0.01,0.39,0.39,0.35,0.01,0,0,0.35,0.18,0.01,0.39,0.39,0.35
98,48.5919,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.35,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.35,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.35,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.35,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.35,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.35,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.35,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.35,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.35
99,50.3881,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.34
100,52.2486,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.34
101,54.1757,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.01,0.39,0.39,0.34
102,56.1718,0.01,0,0,0.34,0.18,0.02,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.02,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.02,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.02,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.02,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.02,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.02,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.02,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.02,0.39,0.39,0.34
103,58.2393,0.01,0,0,0.34,0.18,0.02,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.02,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.02,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.02,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.02,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.02,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.02,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.02,0.39,0.39,0.34,0.01,0,0,0.34,0.18,0.02,0.39,0.39,0.34
104,60.3807,0.02,0,0,0.33,0.18,0.02,0.39,0.39,0.33,0.02,0,0,0.33,0.18,0.02,0.39,0.39,0.33,0.02,0,0,0.33,0.18,0.02,0.39,0.39,0.33,0.02,0,0,0.33,0.18,0.02,0.39,0.39,0.33,0.02,0,0,0.33,0.18,0.02,0.39,0.39,0.33,0.02,0,0,0.33,0.18,0.02,0.39,0.39,0.33,0.02,0,0,0.33,0.18,0.02,0.39,0.39,0.33,0.02,0,0,0.33,0.18,0.02,0.39,0.39,0.33,0.02,0,0,0.33,0.18,0.02,0.39,0.39,0.33
