gridnumber,capital,Portfolio[0 0],Portfolio[1 0],Portfolio[2 0],Portfolio[3 0],Portfolio[4 0],Portfolio[5 0],Portfolio[6 0],Portfolio[0 1],Portfolio[1 1],Portfolio[2 1],Portfolio[3 1],Portfolio[4 1],Portfolio[5 1],Portfolio[6 1],Portfolio[0 2],Portfolio[1 2],Portfolio[2 2],Portfolio[3 2],Portfolio[4 2],Portfolio[5 2],Portfolio[6 2],Portfolio[0 3],Portfolio[1 3],Portfolio[2 3],Portfolio[3 3],Portfolio[4 3],Portfolio[5 3],Portfolio[6 3],Portfolio[0 4],Portfolio[1 4],Portfolio[2 4],Portfolio[3 4],Portfolio[4 4],Portfolio[5 4],Portfolio[6 4],Portfolio[0 5],Portfolio[1 5],Portfolio[2 5],Portfolio[3 5],Portfolio[4 5],Portfolio[5 5],Portfolio[6 5],Portfolio[0 6],Portfolio[1 6],Portfolio[2 6],Portfolio[3 6],Portfolio[4 6],Portfolio[5 6],Portfolio[6 6]
130,5.55225,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.25,0.24,0.24,0.24,0.24,0.24,0.24
131,5.63511,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
132,5.71893,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
133,5.80372,0.24,0.24,0.24,0.23,0.23,0.23,0.24,0.24,0.24,0.24,0.23,0.23,0.23,0.24,0.24,0.24,0.24,0.23,0.23,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.24,0.24,0.24,0.24,0.24,0.23,0.23,0.24,0.24
134,5.88949,0.22,0.22,0.22,0.22,0.22,0.23,0.23,0.22,0.22,0.22,0.22,0.22,0.23,0.23,0.22,0.22,0.22,0.22,0.22,0.23,0.23,0.22,0.22,0.22,0.22,0.22,0.23,0.23,0.22,0.22,0.22,0.22,0.22,0.23,0.23,0.22,0.22,0.22,0.22,0.22,0.23,0.23,0.22,0.22,0.22,0.22,0.22,0.23,0.23
135,5.97626,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
136,6.06403,0.21,0.21,0.21,0.21,0.21,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.22,0.22
137,6.15282,0.2,0.2,0.2,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.21,0.21,0.21,0.21
138,6.24264,0.2,0.2,0.2,0.2,0.2,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.21,0.21
139,6.3335,0.19,0.2,0.2,0.2,0.2,0.2,0.21,0.19,0.2,0.2,0.2,0.2,0.2,0.21,0.19,0.2,0.2,0.2,0.2,0.2,0.21,0.19,0.2,0.2,0.2,0.2,0.2,0.21,0.19,0.2,0.2,0.2,0.2,0.2,0.21,0.19,0.2,0.2,0.2,0.2,0.2,0.21,0.19,0.2,0.2,0.2,0.2,0.2,0.21
140,6.42541,0.19,0.19,0.19,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.2,0.2,0.2,0.2,0.19,0.19,0.19,0.2,0.2,0.2,0.2
141,6.51839,0.19,0.19,0.19,0.19,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.2,0.2,0.2,0.19,0.19,0.19,0.19,0.2,0.2,0.2
142,6.61244,0.18,0.18,0.19,0.19,0.19,0.2,0.2,0.18,0.18,0.19,0.19,0.19,0.2,0.2,0.18,0.18,0.19,0.19,0.19,0.2,0.2,0.18,0.18,0.19,0.19,0.19,0.2,0.2,0.18,0.18,0.19,0.19,0.19,0.2,0.2,0.18,0.18,0.19,0.19,0.19,0.2,0.2,0.18,0.18,0.19,0.19,0.19,0.2,0.2
143,6.70758,0.19,0.19,0.19,0.19,0.19,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.2,0.2
144,6.80383,0.18,0.19,0.19,0.19,0.19,0.2,0.2,0.18,0.19,0.19,0.19,0.19,0.2,0.2,0.18,0.19,0.19,0.19,0.19,0.2,0.2,0.18,0.19,0.19,0.19,0.19,0.2,0.2,0.18,0.19,0.19,0.19,0.19,0.2,0.2,0.18,0.19,0.19,0.19,0.19,0.2,0.2,0.18,0.19,0.19,0.19,0.19,0.2,0.2
145,6.90119,0.18,0.18,0.19,0.19,0.2,0.2,0.2,0.18,0.18,0.19,0.19,0.2,0.2,0.2,0.18,0.18,0.19,0.19,0.2,0.2,0.2,0.18,0.18,0.19,0.19,0.2,0.2,0.2,0.18,0.18,0.19,0.19,0.2,0.2,0.2,0.18,0.18,0.19,0.19,0.2,0.2,0.2,0.18,0.18,0.19,0.19,0.2,0.2,0.2
146,6.99968,0.18,0.18,0.19,0.19,0.19,0.2,0.2,0.18,0.18,0.19,0.19,0.19,0.2,0.2,0.18,0.18,0.19,0.19,0.19,0.2,0.2,0.18,0.18,0.19,0.19,0.19,0.2,0.2,0.18,0.18,0.19,0.19,0.19,0.2,0.2,0.18,0.18,0.19,0.19,0.19,0.2,0.2,0.18,0.18,0.19,0.19,0.19,0.2,0.2
147,7.0993,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
148,7.20009,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
149,7.30204,0.18,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.19,0.19,0.19,0.19,0.19,0.19
150,7.40517,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
151,7.5095,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.2,0.2,0.2,0.2,0.2,0.2
152,7.61503,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.2,0.2,0.2,0.2,0.2,0.2
153,7.72179,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
154,7.82979,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
155,7.93903,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
156,8.04955,0.2,0.2,0.2,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.21,0.21,0.21,0.21
157,8.16134,0.2,0.2,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.21,0.21,0.21,0.21,0.21
158,8.27443,0.2,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.21,0.21,0.21,0.21,0.21,0.21
159,8.38882,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
160,8.50455,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
161,8.62161,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
162,8.74003,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
163,8.85982,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
164,8.981,0.21,0.21,0.21,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.22,0.22,0.22,0.22
165,9.10358,0.21,0.21,0.21,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.22,0.22,0.22,0.22
166,9.22759,0.21,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.22
167,9.35303,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
168,9.47992,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
169,9.60828,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
170,9.73813,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
171,9.86949,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
172,10.0024,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
173,10.1368,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
174,10.2728,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
175,10.4103,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
176,10.5494,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
177,10.6902,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
178,10.8326,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
179,10.9766,0.21,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.22
180,11.1223,0.21,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.22
181,11.2697,0.21,0.21,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.22,0.22,0.22,0.22,0.22
182,11.4188,0.21,0.21,0.21,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.22,0.22,0.22,0.22
183,11.5696,0.21,0.21,0.21,0.21,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.22,0.22,0.22,0.21,0.21,0.21,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.22,0.22,0.22,0.22
184,11.7222,0.21,0.21,0.21,0.21,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.22,0.22,0.22,0.21,0.21,0.21,0.21,0.22,0.22,0.22
185,11.8766,0.21,0.21,0.21,0.21,0.21,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.22,0.22
186,12.0327,0.21,0.21,0.21,0.21,0.21,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.22,0.22,0.21,0.21,0.21,0.21,0.21,0.22,0.22
187,12.1906,0.21,0.21,0.21,0.21,0.21,0.21,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.22
188,12.3504,0.21,0.21,0.21,0.21,0.21,0.21,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.22
189,12.512,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
190,12.6755,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
191,12.8409,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
192,13.0082,0.2,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.21,0.21,0.21,0.21,0.21,0.21,0.2,0.21,0.21,0.21,0.21,0.21,0.21
193,13.1774,0.2,0.2,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.21,0.21,0.21,0.21,0.21
194,13.3486,0.2,0.2,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.21,0.21,0.21,0.21,0.21
195,13.5218,0.2,0.2,0.2,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.21,0.21,0.21,0.21,0.2,0.2,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.21,0.21,0.21,0.21,0.21
